date,symbol,open,high,low,close,adjclose,volume,dividend,split,data_source,company_name,exchange,currency,instrument_type,market_cap_latest,trailing_pe_latest,forward_pe_latest,fifty_two_week_high_latest,fifty_two_week_low_latest,event_count,event_titles,event_summaries,event_publishers,event_links,keywords
2025-01-10,600519.SS,1395.543,1400.393,1384.443,1384.443,1384.443,21872.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-10 日行情文本摘要,2025-01-10，600519A股交易日行情记录；开盘价1395.54；最高价1400.39；最低价1384.44；收盘价1384.44；成交量21872；按开盘价计算当日下跌0.80%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-11,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-01-12,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-01-13,600519.SS,1373.443,1392.883,1370.453,1392.423,1392.423,21083.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-13 日行情文本摘要,2025-01-13，600519A股交易日行情记录；开盘价1373.44；最高价1392.88；最低价1370.45；收盘价1392.42；成交量21083；按开盘价计算当日上涨1.38%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-14,600519.SS,1393.393,1427.123,1390.443,1420.943,1420.943,30957.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-14 日行情文本摘要,2025-01-14，600519A股交易日行情记录；开盘价1393.39；最高价1427.12；最低价1390.44；收盘价1420.94；成交量30957；按开盘价计算当日上涨1.98%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-15,600519.SS,1415.443,1423.043,1408.453,1419.713,1419.713,18399.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-15 日行情文本摘要,2025-01-15，600519A股交易日行情记录；开盘价1415.44；最高价1423.04；最低价1408.45；收盘价1419.71；成交量18399；按开盘价计算当日上涨0.30%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-16,600519.SS,1422.443,1431.103,1390.443,1394.823,1394.823,26342.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-16 日行情文本摘要,2025-01-16，600519A股交易日行情记录；开盘价1422.44；最高价1431.1；最低价1390.44；收盘价1394.82；成交量26342；按开盘价计算当日下跌1.94%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-17,600519.SS,1394.833,1409.443,1394.823,1403.193,1403.193,18309.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-17 日行情文本摘要,2025-01-17，600519A股交易日行情记录；开盘价1394.83；最高价1409.44；最低价1394.82；收盘价1403.19；成交量18309；按开盘价计算当日上涨0.60%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-18,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-01-19,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-01-20,600519.SS,1409.443,1438.233,1408.443,1423.243,1423.243,31410.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-20 日行情文本摘要,2025-01-20，600519A股交易日行情记录；开盘价1409.44；最高价1438.23；最低价1408.44；收盘价1423.24；成交量31410；按开盘价计算当日上涨0.98%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-21,600519.SS,1429.443,1430.443,1413.443,1416.593,1416.593,16856.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-21 日行情文本摘要,2025-01-21，600519A股交易日行情记录；开盘价1429.44；最高价1430.44；最低价1413.44；收盘价1416.59；成交量16856；按开盘价计算当日下跌0.90%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-22,600519.SS,1411.713,1416.393,1386.443,1389.443,1389.443,28294.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-22 日行情文本摘要,2025-01-22，600519A股交易日行情记录；开盘价1411.71；最高价1416.39；最低价1386.44；收盘价1389.44；成交量28294；按开盘价计算当日下跌1.58%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-23,600519.SS,1398.413,1416.443,1386.443,1391.443,1391.443,27125.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-23 日行情文本摘要,2025-01-23，600519A股交易日行情记录；开盘价1398.41；最高价1416.44；最低价1386.44；收盘价1391.44；成交量27125；按开盘价计算当日下跌0.50%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-24,600519.SS,1390.443,1396.233,1378.753,1384.443,1384.443,31360.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-24 日行情文本摘要,2025-01-24，600519A股交易日行情记录；开盘价1390.44；最高价1396.23；最低价1378.75；收盘价1384.44；成交量31360；按开盘价计算当日下跌0.43%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-25,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-01-26,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-01-27,600519.SS,1385.443,1392.413,1375.463,1383.433,1383.433,29356.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-01-27 日行情文本摘要,2025-01-27，600519A股交易日行情记录；开盘价1385.44；最高价1392.41；最低价1375.46；收盘价1383.43；成交量29356；按开盘价计算当日下跌0.15%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-01-28,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-01-29,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-01-30,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-01-31,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-02-01,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-02-02,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-02-03,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-02-04,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-02-05,600519.SS,1388.443,1391.443,1350.653,1352.243,1352.243,40757.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-02-05 日行情文本摘要,2025-02-05，600519A股交易日行情记录；开盘价1388.44；最高价1391.44；最低价1350.65；收盘价1352.24；成交量40757；按开盘价计算当日下跌2.61%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-02-06,600519.SS,1348.453,1370.433,1348.453,1361.283,1361.283,27356.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-02-06 日行情文本摘要,2025-02-06，600519A股交易日行情记录；开盘价1348.45；最高价1370.43；最低价1348.45；收盘价1361.28；成交量27356；按开盘价计算当日上涨0.95%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-02-07,600519.SS,1362.123,1391.123,1351.853,1384.443,1384.443,37242.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-02-07 日行情文本摘要,2025-02-07，600519A股交易日行情记录；开盘价1362.12；最高价1391.12；最低价1351.85；收盘价1384.44；成交量37242；按开盘价计算当日上涨1.64%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-02-08,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-02-09,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2025-02-10,600519.SS,1386.443,1388.443,1375.533,1379.953,1379.953,20840.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-02-10 日行情文本摘要,2025-02-10，600519A股交易日行情记录；开盘价1386.44；最高价1388.44；最低价1375.53；收盘价1379.95；成交量20840；按开盘价计算当日下跌0.47%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-02-11,600519.SS,1383.393,1384.403,1364.343,1366.443,1366.443,23573.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-02-11 日行情文本摘要,2025-02-11，600519A股交易日行情记录；开盘价1383.39；最高价1384.4；最低价1364.34；收盘价1366.44；成交量23573；按开盘价计算当日下跌1.23%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2025-02-12,600519.SS,1366.443,1393.443,1365.323,1391.443,1391.443,25476.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2025-02-12 日行情文本摘要,2025-02-12，600519A股交易日行情记录；开盘价1366.44；最高价1393.44；最低价1365.32；收盘价1391.44；成交量25476；按开盘价计算当日上涨1.83%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
